,Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal
15838,6775888955,04/30/2016,77,0,0.0,0
15839,6775888955,04/30/2016,77,0,0.0,0
15840,6775888955,04/30/2016,77,0,0.0,0
15841,6775888955,04/30/2016,77,0,0.0,0
15842,6775888955,04/30/2016,77,0,0.0,0
15843,6775888955,04/30/2016,77,0,0.0,0
15844,6775888955,04/30/2016,77,0,0.0,0
15845,6775888955,04/30/2016,77,0,0.0,0
15846,6775888955,04/30/2016,77,0,0.0,0
15847,6775888955,04/30/2016,77,0,0.0,0
15848,6775888955,04/30/2016,214,42,0.7,715
15849,6775888955,04/30/2016,98,1,0.016667,5
15850,6775888955,04/30/2016,187,22,0.366667,828
15851,6775888955,04/30/2016,151,20,0.333333,270
15852,6775888955,04/30/2016,173,26,0.433333,685
15853,6775888955,05/01/2016,158,29,0.483333,422
15854,6775888955,05/01/2016,77,0,0.0,0
15855,6775888955,05/01/2016,77,0,0.0,0
15856,6775888955,05/01/2016,77,0,0.0,0
15857,6775888955,05/01/2016,77,0,0.0,0
15858,6775888955,05/01/2016,77,0,0.0,0
15859,6775888955,05/01/2016,77,0,0.0,0
15860,6775888955,05/01/2016,77,0,0.0,0
15861,6775888955,05/01/2016,77,0,0.0,0
15862,6775888955,05/01/2016,77,0,0.0,0
15863,6775888955,05/01/2016,77,0,0.0,0
15864,6775888955,05/01/2016,77,0,0.0,0
15865,6775888955,05/01/2016,182,20,0.333333,550
15866,6775888955,05/01/2016,163,33,0.55,305
15867,6775888955,05/01/2016,77,0,0.0,0
15868,6775888955,05/01/2016,77,0,0.0,0
15869,6775888955,05/01/2016,135,11,0.183333,208
15870,6775888955,05/01/2016,224,52,0.866667,1002
15871,6775888955,05/01/2016,77,0,0.0,0
15872,6775888955,05/01/2016,77,0,0.0,0
15873,6775888955,05/01/2016,77,0,0.0,0
15874,6775888955,05/01/2016,77,0,0.0,0
15875,6775888955,05/01/2016,77,0,0.0,0
15876,6775888955,05/01/2016,77,0,0.0,0
15877,6775888955,05/02/2016,77,0,0.0,0
15878,6775888955,05/02/2016,77,0,0.0,0
15879,6775888955,05/02/2016,77,0,0.0,0
15880,6775888955,05/02/2016,77,0,0.0,0
15881,6775888955,05/02/2016,77,0,0.0,0
15882,6775888955,05/02/2016,77,0,0.0,0
15883,6775888955,05/02/2016,77,0,0.0,0
15884,6775888955,05/02/2016,77,0,0.0,0
15885,6775888955,05/02/2016,77,0,0.0,0
15886,6775888955,05/02/2016,77,0,0.0,0
15887,6775888955,05/02/2016,77,0,0.0,0
15888,6775888955,05/02/2016,77,0,0.0,0
15889,6775888955,05/02/2016,77,0,0.0,0
15890,6775888955,05/02/2016,77,0,0.0,0
15891,6775888955,05/02/2016,77,0,0.0,0
15892,6775888955,05/02/2016,77,0,0.0,0
15893,6775888955,05/02/2016,77,0,0.0,0
15894,6775888955,05/02/2016,77,0,0.0,0
15895,6775888955,05/02/2016,77,0,0.0,0
15896,6775888955,05/02/2016,77,0,0.0,0
15897,6775888955,05/02/2016,77,0,0.0,0
15898,6775888955,05/02/2016,77,0,0.0,0
15899,6775888955,05/02/2016,77,0,0.0,0
15900,6775888955,05/02/2016,77,0,0.0,0
15901,6775888955,05/03/2016,77,0,0.0,0
15902,6775888955,05/03/2016,77,0,0.0,0
15903,6775888955,05/03/2016,77,0,0.0,0
15904,6775888955,05/03/2016,77,0,0.0,0
15905,6775888955,05/03/2016,77,0,0.0,0
15906,6775888955,05/03/2016,77,0,0.0,0
15907,6775888955,05/03/2016,77,0,0.0,0
15908,6775888955,05/03/2016,77,0,0.0,0
15909,6775888955,05/03/2016,77,0,0.0,0
15910,6775888955,05/03/2016,77,0,0.0,0
15911,6775888955,05/03/2016,77,0,0.0,0
15912,6775888955,05/03/2016,77,0,0.0,0
15913,6775888955,05/03/2016,77,0,0.0,0
15914,6775888955,05/03/2016,77,0,0.0,0
15915,6775888955,05/03/2016,77,0,0.0,0
15916,6775888955,05/03/2016,77,0,0.0,0
15917,6775888955,05/03/2016,77,0,0.0,0
15918,6775888955,05/03/2016,77,0,0.0,0
15919,6775888955,05/03/2016,77,0,0.0,0
15920,6775888955,05/03/2016,77,0,0.0,0
15921,6775888955,05/03/2016,77,0,0.0,0
15922,6775888955,05/03/2016,77,0,0.0,0
15923,6775888955,05/03/2016,79,1,0.016667,9
15924,6775888955,05/03/2016,77,0,0.0,0
15925,6775888955,05/04/2016,77,0,0.0,0
15926,6775888955,05/04/2016,77,0,0.0,0
15927,6775888955,05/04/2016,77,0,0.0,0
15928,6775888955,05/04/2016,77,0,0.0,0
15929,6775888955,05/04/2016,77,0,0.0,0
15930,6775888955,05/04/2016,77,0,0.0,0
15931,6775888955,05/04/2016,77,0,0.0,0
15932,6775888955,05/04/2016,77,0,0.0,0
15933,6775888955,05/04/2016,77,0,0.0,0
15934,6775888955,05/04/2016,77,0,0.0,0
15935,6775888955,05/04/2016,77,0,0.0,0
15936,6775888955,05/04/2016,77,0,0.0,0
15937,6775888955,05/04/2016,77,0,0.0,0
15938,6775888955,05/04/2016,77,0,0.0,0
15939,6775888955,05/04/2016,77,0,0.0,0
15940,6775888955,05/04/2016,77,0,0.0,0
15941,6775888955,05/04/2016,77,0,0.0,0
15942,6775888955,05/04/2016,77,0,0.0,0
15943,6775888955,05/04/2016,77,0,0.0,0
15944,6775888955,05/04/2016,77,0,0.0,0
15945,6775888955,05/04/2016,77,0,0.0,0
15946,6775888955,05/04/2016,77,0,0.0,0
15947,6775888955,05/04/2016,77,0,0.0,0
15948,6775888955,05/04/2016,77,0,0.0,0
15949,6775888955,05/05/2016,77,0,0.0,0
15950,6775888955,05/05/2016,77,0,0.0,0
15951,6775888955,05/05/2016,77,0,0.0,0
15952,6775888955,05/05/2016,77,0,0.0,0
15953,6775888955,05/05/2016,77,0,0.0,0
15954,6775888955,05/05/2016,77,0,0.0,0
15955,6775888955,05/05/2016,77,0,0.0,0
15956,6775888955,05/05/2016,77,0,0.0,0
15957,6775888955,05/05/2016,77,0,0.0,0
15958,6775888955,05/05/2016,77,0,0.0,0
15959,6775888955,05/05/2016,77,0,0.0,0
15960,6775888955,05/05/2016,77,0,0.0,0
15961,6775888955,05/05/2016,77,0,0.0,0
15962,6775888955,05/05/2016,77,0,0.0,0
15963,6775888955,05/05/2016,77,0,0.0,0
15964,6775888955,05/05/2016,77,0,0.0,0
15965,6775888955,05/05/2016,77,0,0.0,0
15966,6775888955,05/05/2016,77,0,0.0,0
15967,6775888955,05/05/2016,77,0,0.0,0
15968,6775888955,05/05/2016,77,0,0.0,0
15969,6775888955,05/05/2016,77,0,0.0,0
15970,6775888955,05/05/2016,77,0,0.0,0
15971,6775888955,05/05/2016,77,0,0.0,0
15972,6775888955,05/05/2016,77,0,0.0,0
15973,6775888955,05/06/2016,77,0,0.0,0
15974,6775888955,05/06/2016,77,0,0.0,0
15975,6775888955,05/06/2016,77,0,0.0,0
15976,6775888955,05/06/2016,77,0,0.0,0
15977,6775888955,05/06/2016,77,0,0.0,0
15978,6775888955,05/06/2016,77,0,0.0,0
15979,6775888955,05/06/2016,77,0,0.0,0
15980,6775888955,05/06/2016,77,0,0.0,0
15981,6775888955,05/06/2016,77,0,0.0,0
15982,6775888955,05/06/2016,77,0,0.0,0
15983,6775888955,05/06/2016,77,0,0.0,0
15984,6775888955,05/06/2016,77,0,0.0,0
15985,6775888955,05/06/2016,77,0,0.0,0
15986,6775888955,05/06/2016,77,0,0.0,0
15987,6775888955,05/06/2016,77,0,0.0,0
15988,6775888955,05/06/2016,77,0,0.0,0
15989,6775888955,05/06/2016,77,0,0.0,0
15990,6775888955,05/06/2016,77,0,0.0,0
15991,6775888955,05/06/2016,184,33,0.55,614
15992,6775888955,05/06/2016,154,21,0.35,338
15993,6775888955,05/06/2016,210,41,0.683333,596
15994,6775888955,05/06/2016,226,39,0.65,1500
15995,6775888955,05/06/2016,178,19,0.316667,1021
15996,6775888955,05/06/2016,163,28,0.466667,573
15997,6775888955,05/07/2016,133,20,0.333333,557
15998,6775888955,05/07/2016,77,0,0.0,0
15999,6775888955,05/07/2016,77,0,0.0,0
16000,6775888955,05/07/2016,77,0,0.0,0
16001,6775888955,05/07/2016,77,0,0.0,0
16002,6775888955,05/07/2016,77,0,0.0,0
16003,6775888955,05/07/2016,77,0,0.0,0
16004,6775888955,05/07/2016,143,15,0.25,585
16005,6775888955,05/07/2016,183,25,0.416667,738
16006,6775888955,05/07/2016,92,1,0.016667,12
16007,6962181067,04/12/2016,58,2,0.033333,32
16008,6962181067,04/12/2016,55,0,0.0,0
16009,6962181067,04/12/2016,55,0,0.0,0
16010,6962181067,04/12/2016,55,0,0.0,0
16011,6962181067,04/12/2016,55,0,0.0,0
16012,6962181067,04/12/2016,55,0,0.0,0
16013,6962181067,04/12/2016,59,3,0.05,21
16014,6962181067,04/12/2016,95,24,0.4,412
16015,6962181067,04/12/2016,75,12,0.2,156
16016,6962181067,04/12/2016,186,76,1.266667,2812
16017,6962181067,04/12/2016,201,79,1.316667,2477
16018,6962181067,04/12/2016,92,19,0.316667,431
16019,6962181067,04/12/2016,69,9,0.15,128
16020,6962181067,04/12/2016,59,2,0.033333,26
16021,6962181067,04/12/2016,65,5,0.083333,76
16022,6962181067,04/12/2016,71,8,0.133333,214
16023,6962181067,04/12/2016,91,20,0.333333,382
16024,6962181067,04/12/2016,93,21,0.35,333
16025,6962181067,04/12/2016,122,26,0.433333,936
16026,6962181067,04/12/2016,159,56,0.933333,1717
16027,6962181067,04/12/2016,54,0,0.0,0
16028,6962181067,04/12/2016,54,0,0.0,0
16029,6962181067,04/12/2016,61,3,0.05,4
16030,6962181067,04/12/2016,59,2,0.033333,42
16031,6962181067,04/13/2016,56,1,0.016667,16
16032,6962181067,04/13/2016,58,2,0.033333,34
16033,6962181067,04/13/2016,55,0,0.0,0
16034,6962181067,04/13/2016,57,1,0.016667,9
16035,6962181067,04/13/2016,59,3,0.05,27
16036,6962181067,04/13/2016,55,0,0.0,0
16037,6962181067,04/13/2016,55,0,0.0,0
16038,6962181067,04/13/2016,54,0,0.0,0
16039,6962181067,04/13/2016,62,3,0.05,54
16040,6962181067,04/13/2016,59,3,0.05,51
16041,6962181067,04/13/2016,54,0,0.0,0
16042,6962181067,04/13/2016,54,0,0.0,0
16043,6962181067,04/13/2016,68,8,0.133333,108
16044,6962181067,04/13/2016,65,5,0.083333,81
16045,6962181067,04/13/2016,62,4,0.066667,45
16046,6962181067,04/13/2016,109,24,0.4,616
16047,6962181067,04/13/2016,82,17,0.283333,197
16048,6962181067,04/13/2016,153,55,0.916667,1754
16049,6962181067,04/13/2016,144,47,0.783333,1696
16050,6962181067,04/13/2016,68,7,0.116667,78
16051,6962181067,04/13/2016,98,19,0.316667,658
16052,6962181067,04/13/2016,58,2,0.033333,18
16053,6962181067,04/13/2016,75,11,0.183333,185
16054,6962181067,04/13/2016,57,2,0.033333,25
16055,6962181067,04/14/2016,54,0,0.0,0
16056,6962181067,04/14/2016,58,3,0.05,29
16057,6962181067,04/14/2016,54,0,0.0,0
16058,6962181067,04/14/2016,55,1,0.016667,8
16059,6962181067,04/14/2016,54,0,0.0,0
16060,6962181067,04/14/2016,54,0,0.0,0
16061,6962181067,04/14/2016,59,3,0.05,34
16062,6962181067,04/14/2016,54,0,0.0,0
16063,6962181067,04/14/2016,65,5,0.083333,116
16064,6962181067,04/14/2016,75,10,0.166667,293
16065,6962181067,04/14/2016,56,1,0.016667,4
16066,6962181067,04/14/2016,62,4,0.066667,54
16067,6962181067,04/14/2016,74,11,0.183333,171
16068,6962181067,04/14/2016,59,2,0.033333,33
16069,6962181067,04/14/2016,59,2,0.033333,30
16070,6962181067,04/14/2016,71,10,0.166667,177
16071,6962181067,04/14/2016,60,2,0.033333,60
16072,6962181067,04/14/2016,74,7,0.116667,215
16073,6962181067,04/14/2016,59,4,0.066667,24
16074,6962181067,04/14/2016,59,3,0.05,24
16075,6962181067,04/14/2016,69,9,0.15,107
16076,6962181067,04/14/2016,56,0,0.0,0
16077,6962181067,04/14/2016,72,8,0.133333,165
16078,6962181067,04/14/2016,56,1,0.016667,7
16079,6962181067,04/15/2016,57,2,0.033333,36
16080,6962181067,04/15/2016,54,0,0.0,0
16081,6962181067,04/15/2016,54,0,0.0,0
16082,6962181067,04/15/2016,55,1,0.016667,7
16083,6962181067,04/15/2016,54,0,0.0,0
16084,6962181067,04/15/2016,54,0,0.0,0
16085,6962181067,04/15/2016,57,2,0.033333,26
16086,6962181067,04/15/2016,133,32,0.533333,1158
16087,6962181067,04/15/2016,116,31,0.516667,551
16088,6962181067,04/15/2016,153,44,0.733333,1109
16089,6962181067,04/15/2016,58,3,0.05,19
16090,6962181067,04/15/2016,127,34,0.566667,1151
16091,6962181067,04/15/2016,85,15,0.25,444
16092,6962181067,04/15/2016,55,0,0.0,0
16093,6962181067,04/15/2016,70,8,0.133333,207
16094,6962181067,04/15/2016,60,3,0.05,43
16095,6962181067,04/15/2016,56,0,0.0,0
16096,6962181067,04/15/2016,65,6,0.1,82
16097,6962181067,04/15/2016,101,25,0.416667,557
16098,6962181067,04/15/2016,61,3,0.05,41
16099,6962181067,04/15/2016,60,3,0.05,61
16100,6962181067,04/15/2016,54,0,0.0,0
16101,6962181067,04/15/2016,60,4,0.066667,47
16102,6962181067,04/15/2016,56,1,0.016667,24
16103,6962181067,04/16/2016,56,1,0.016667,6
16104,6962181067,04/16/2016,58,2,0.033333,22
16105,6962181067,04/16/2016,54,0,0.0,0
16106,6962181067,04/16/2016,55,1,0.016667,6
16107,6962181067,04/16/2016,54,0,0.0,0
16108,6962181067,04/16/2016,54,0,0.0,0
16109,6962181067,04/16/2016,54,0,0.0,0
16110,6962181067,04/16/2016,64,7,0.116667,79
16111,6962181067,04/16/2016,132,37,0.616667,902
16112,6962181067,04/16/2016,316,151,2.516667,5692
16113,6962181067,04/16/2016,118,31,0.516667,837
16114,6962181067,04/16/2016,125,30,0.5,925
16115,6962181067,04/16/2016,96,18,0.3,632
16116,6962181067,04/16/2016,69,7,0.116667,187
16117,6962181067,04/16/2016,58,2,0.033333,17
16118,6962181067,04/16/2016,103,26,0.433333,504
16119,6962181067,04/16/2016,87,18,0.3,273
16120,6962181067,04/16/2016,100,23,0.383333,538
16121,6962181067,04/16/2016,109,28,0.466667,569
16122,6962181067,04/16/2016,144,34,0.566667,1274
16123,6962181067,04/16/2016,90,14,0.233333,635
16124,6962181067,04/16/2016,55,0,0.0,0
16125,6962181067,04/16/2016,60,3,0.05,72
16126,6962181067,04/16/2016,60,3,0.05,47
16127,6962181067,04/17/2016,55,1,0.016667,5
16128,6962181067,04/17/2016,54,0,0.0,0
16129,6962181067,04/17/2016,58,3,0.05,30
16130,6962181067,04/17/2016,54,0,0.0,0
16131,6962181067,04/17/2016,54,0,0.0,0
16132,6962181067,04/17/2016,54,0,0.0,0
16133,6962181067,04/17/2016,54,0,0.0,0
16134,6962181067,04/17/2016,74,10,0.166667,201
16135,6962181067,04/17/2016,126,33,0.55,1055
16136,6962181067,04/17/2016,82,6,0.1,112
16137,6962181067,04/17/2016,114,22,0.366667,1095
16138,6962181067,04/17/2016,86,17,0.283333,353
16139,6962181067,04/17/2016,124,30,0.5,1095
16140,6962181067,04/17/2016,83,14,0.233333,292
16141,6962181067,04/17/2016,66,6,0.1,153
16142,6962181067,04/17/2016,170,62,1.033333,2012
16143,6962181067,04/17/2016,139,37,0.616667,1125
16144,6962181067,04/17/2016,111,31,0.516667,502
16145,6962181067,04/17/2016,122,30,0.5,1035
16146,6962181067,04/17/2016,119,28,0.466667,1038
16147,6962181067,04/17/2016,54,0,0.0,0
16148,6962181067,04/17/2016,60,2,0.033333,0
16149,6962181067,04/17/2016,61,4,0.066667,42
16150,6962181067,04/17/2016,54,0,0.0,0
16151,6962181067,04/18/2016,54,0,0.0,0
16152,6962181067,04/18/2016,54,0,0.0,0
16153,6962181067,04/18/2016,54,0,0.0,0
16154,6962181067,04/18/2016,56,1,0.016667,22
16155,6962181067,04/18/2016,54,0,0.0,0
16156,6962181067,04/18/2016,54,0,0.0,0
16157,6962181067,04/18/2016,56,2,0.033333,12
16158,6962181067,04/18/2016,113,32,0.533333,586
16159,6962181067,04/18/2016,88,15,0.25,456
16160,6962181067,04/18/2016,71,8,0.133333,215
16161,6962181067,04/18/2016,78,10,0.166667,304
16162,6962181067,04/18/2016,287,127,2.116667,4988
16163,6962181067,04/18/2016,136,34,0.566667,1276
16164,6962181067,04/18/2016,62,3,0.05,67
16165,6962181067,04/18/2016,56,0,0.0,0
16166,6962181067,04/18/2016,107,24,0.4,687
16167,6962181067,04/18/2016,140,39,0.65,1162
16168,6962181067,04/18/2016,106,22,0.366667,696
16169,6962181067,04/18/2016,89,19,0.316667,278
16170,6962181067,04/18/2016,95,19,0.316667,602
16171,6962181067,04/18/2016,54,0,0.0,0
16172,6962181067,04/18/2016,54,0,0.0,0
16173,6962181067,04/18/2016,67,5,0.083333,48
16174,6962181067,04/18/2016,55,1,0.016667,5
16175,6962181067,04/19/2016,55,1,0.016667,6
16176,6962181067,04/19/2016,54,0,0.0,0
16177,6962181067,04/19/2016,57,2,0.033333,23
16178,6962181067,04/19/2016,54,0,0.0,0
16179,6962181067,04/19/2016,55,0,0.0,0
16180,6962181067,04/19/2016,54,0,0.0,0
16181,6962181067,04/19/2016,54,0,0.0,0
16182,6962181067,04/19/2016,54,0,0.0,0
16183,6962181067,04/19/2016,113,22,0.366667,659
16184,6962181067,04/19/2016,156,46,0.766667,1360
16185,6962181067,04/19/2016,255,113,1.883333,4083
16186,6962181067,04/19/2016,69,8,0.133333,94
16187,6962181067,04/19/2016,59,2,0.033333,45
16188,6962181067,04/19/2016,78,12,0.2,258
16189,6962181067,04/19/2016,62,4,0.066667,40
16190,6962181067,04/19/2016,132,33,0.55,921
16191,6962181067,04/19/2016,151,54,0.9,1510
16192,6962181067,04/19/2016,147,48,0.8,1284
16193,6962181067,04/19/2016,76,12,0.2,170
16194,6962181067,04/19/2016,73,11,0.183333,143
16195,6962181067,04/19/2016,66,8,0.133333,87
16196,6962181067,04/19/2016,58,2,0.033333,22
16197,6962181067,04/19/2016,56,1,0.016667,6
16198,6962181067,04/19/2016,58,3,0.05,31
16199,6962181067,04/20/2016,54,0,0.0,0
16200,6962181067,04/20/2016,54,0,0.0,0
16201,6962181067,04/20/2016,54,0,0.0,0
16202,6962181067,04/20/2016,54,0,0.0,0
16203,6962181067,04/20/2016,54,0,0.0,0
16204,6962181067,04/20/2016,54,0,0.0,0
16205,6962181067,04/20/2016,54,0,0.0,0
16206,6962181067,04/20/2016,112,33,0.55,625
16207,6962181067,04/20/2016,108,24,0.4,735
16208,6962181067,04/20/2016,246,104,1.733333,3837
16209,6962181067,04/20/2016,193,77,1.283333,3089
16210,6962181067,04/20/2016,111,29,0.483333,693
16211,6962181067,04/20/2016,171,52,0.866667,2022
16212,6962181067,04/20/2016,56,0,0.0,0
16213,6962181067,04/20/2016,76,14,0.233333,194
16214,6962181067,04/20/2016,133,37,0.616667,1397
16215,6962181067,04/20/2016,56,1,0.016667,4
16216,6962181067,04/20/2016,77,11,0.183333,254
16217,6962181067,04/20/2016,96,23,0.383333,411
16218,6962181067,04/20/2016,68,7,0.116667,65
16219,6962181067,04/20/2016,117,28,0.466667,525
16220,6962181067,04/20/2016,59,3,0.05,14
16221,6962181067,04/20/2016,60,4,0.066667,51
16222,6962181067,04/20/2016,57,2,0.033333,12
16223,6962181067,04/21/2016,54,0,0.0,0
16224,6962181067,04/21/2016,54,0,0.0,0
16225,6962181067,04/21/2016,54,0,0.0,0
16226,6962181067,04/21/2016,54,0,0.0,0
16227,6962181067,04/21/2016,54,0,0.0,0
16228,6962181067,04/21/2016,55,1,0.016667,4
16229,6962181067,04/21/2016,54,0,0.0,0
16230,6962181067,04/21/2016,122,32,0.533333,815
16231,6962181067,04/21/2016,87,18,0.3,240
16232,6962181067,04/21/2016,174,59,0.983333,1802
16233,6962181067,04/21/2016,256,102,1.7,3120
16234,6962181067,04/21/2016,116,31,0.516667,667
16235,6962181067,04/21/2016,316,124,2.066667,3935
16236,6962181067,04/21/2016,68,2,0.033333,0
16237,6962181067,04/21/2016,63,5,0.083333,95
16238,6962181067,04/21/2016,57,1,0.016667,9
16239,6962181067,04/21/2016,104,21,0.35,564
16240,6962181067,04/21/2016,70,8,0.133333,155
16241,6962181067,04/21/2016,88,18,0.3,383
16242,6962181067,04/21/2016,56,1,0.016667,6
16243,6962181067,04/21/2016,57,2,0.033333,20
16244,6962181067,04/21/2016,56,1,0.016667,0
16245,6962181067,04/21/2016,56,1,0.016667,20
16246,6962181067,04/21/2016,54,0,0.0,0
16247,6962181067,04/22/2016,54,0,0.0,0
16248,6962181067,04/22/2016,54,0,0.0,0
16249,6962181067,04/22/2016,54,0,0.0,0
16250,6962181067,04/22/2016,54,0,0.0,0
16251,6962181067,04/22/2016,54,0,0.0,0
16252,6962181067,04/22/2016,54,0,0.0,0
16253,6962181067,04/22/2016,55,1,0.016667,7
16254,6962181067,04/22/2016,138,42,0.7,818
16255,6962181067,04/22/2016,81,15,0.25,180
16256,6962181067,04/22/2016,239,101,1.683333,3301
16257,6962181067,04/22/2016,93,23,0.383333,755
16258,6962181067,04/22/2016,117,29,0.483333,788
16259,6962181067,04/22/2016,220,74,1.233333,2193
16260,6962181067,04/22/2016,62,1,0.016667,17
16261,6962181067,04/22/2016,78,13,0.216667,271
16262,6962181067,04/22/2016,73,12,0.2,170
16263,6962181067,04/22/2016,111,29,0.483333,716
16264,6962181067,04/22/2016,97,22,0.366667,579
16265,6962181067,04/22/2016,84,14,0.233333,338
16266,6962181067,04/22/2016,86,13,0.216667,495
16267,6962181067,04/22/2016,57,2,0.033333,29
16268,6962181067,04/22/2016,61,3,0.05,36
16269,6962181067,04/22/2016,58,2,0.033333,32
16270,6962181067,04/22/2016,54,0,0.0,0
16271,6962181067,04/23/2016,54,0,0.0,0
16272,6962181067,04/23/2016,54,0,0.0,0
16273,6962181067,04/23/2016,54,0,0.0,0
16274,6962181067,04/23/2016,54,0,0.0,0
16275,6962181067,04/23/2016,54,0,0.0,0
16276,6962181067,04/23/2016,54,0,0.0,0
16277,6962181067,04/23/2016,54,0,0.0,0
16278,6962181067,04/23/2016,56,1,0.016667,7
16279,6962181067,04/23/2016,120,31,0.516667,650
16280,6962181067,04/23/2016,349,159,2.65,5890
16281,6962181067,04/23/2016,98,17,0.283333,292
16282,6962181067,04/23/2016,75,10,0.166667,189
16283,6962181067,04/23/2016,94,19,0.316667,445
16284,6962181067,04/23/2016,81,14,0.233333,250
16285,6962181067,04/23/2016,142,38,0.633333,1209
16286,6962181067,04/23/2016,126,33,0.55,884
16287,6962181067,04/23/2016,178,44,0.733333,2124
16288,6962181067,04/23/2016,233,95,1.583333,3353
16289,6962181067,04/23/2016,100,20,0.333333,619
16290,6962181067,04/23/2016,162,40,0.666667,1858
16291,6962181067,04/23/2016,113,30,0.5,790
16292,6962181067,04/23/2016,105,26,0.433333,713
16293,6962181067,04/23/2016,65,6,0.1,87
16294,6962181067,04/23/2016,97,20,0.333333,671
16295,6962181067,04/24/2016,54,0,0.0,0
16296,6962181067,04/24/2016,54,0,0.0,0
16297,6962181067,04/24/2016,54,0,0.0,0
16298,6962181067,04/24/2016,54,0,0.0,0
16299,6962181067,04/24/2016,54,0,0.0,0
16300,6962181067,04/24/2016,54,0,0.0,0
16301,6962181067,04/24/2016,54,0,0.0,0
16302,6962181067,04/24/2016,55,1,0.016667,9
16303,6962181067,04/24/2016,57,2,0.033333,22
16304,6962181067,04/24/2016,102,26,0.433333,572
16305,6962181067,04/24/2016,102,20,0.333333,614
16306,6962181067,04/24/2016,86,11,0.183333,372
16307,6962181067,04/24/2016,96,17,0.283333,546
16308,6962181067,04/24/2016,66,6,0.1,135
16309,6962181067,04/24/2016,61,4,0.066667,42
16310,6962181067,04/24/2016,55,1,0.016667,4
16311,6962181067,04/24/2016,107,23,0.383333,869
16312,6962181067,04/24/2016,102,23,0.383333,621
16313,6962181067,04/24/2016,95,24,0.4,378
16314,6962181067,04/24/2016,81,17,0.283333,225
16315,6962181067,04/24/2016,79,14,0.233333,300
16316,6962181067,04/24/2016,67,6,0.1,219
16317,6962181067,04/24/2016,62,4,0.066667,101
16318,6962181067,04/24/2016,54,0,0.0,0
16319,6962181067,04/25/2016,54,0,0.0,0
16320,6962181067,04/25/2016,54,0,0.0,0
16321,6962181067,04/25/2016,54,0,0.0,0
16322,6962181067,04/25/2016,54,0,0.0,0
16323,6962181067,04/25/2016,56,1,0.016667,11
16324,6962181067,04/25/2016,54,0,0.0,0
16325,6962181067,04/25/2016,54,0,0.0,0
16326,6962181067,04/25/2016,149,43,0.716667,1330
16327,6962181067,04/25/2016,147,49,0.816667,1225
16328,6962181067,04/25/2016,130,39,0.65,868
16329,6962181067,04/25/2016,238,100,1.666667,3636
16330,6962181067,04/25/2016,89,17,0.283333,521
16331,6962181067,04/25/2016,139,33,0.55,895
16332,6962181067,04/25/2016,57,0,0.0,0
16333,6962181067,04/25/2016,76,12,0.2,253
16334,6962181067,04/25/2016,85,13,0.216667,293
16335,6962181067,04/25/2016,126,36,0.6,857
16336,6962181067,04/25/2016,190,71,1.183333,2818
16337,6962181067,04/25/2016,83,17,0.283333,285
16338,6962181067,04/25/2016,70,8,0.133333,130
16339,6962181067,04/25/2016,57,1,0.016667,14
16340,6962181067,04/25/2016,57,1,0.016667,8
16341,6962181067,04/25/2016,66,8,0.133333,95
16342,6962181067,04/25/2016,54,0,0.0,0
16343,6962181067,04/26/2016,54,0,0.0,0
16344,6962181067,04/26/2016,55,1,0.016667,7
16345,6962181067,04/26/2016,54,0,0.0,0
16346,6962181067,04/26/2016,54,0,0.0,0
16347,6962181067,04/26/2016,54,0,0.0,0
16348,6962181067,04/26/2016,54,0,0.0,0
16349,6962181067,04/26/2016,69,8,0.133333,188
16350,6962181067,04/26/2016,106,27,0.45,514
16351,6962181067,04/26/2016,93,20,0.333333,429
16352,6962181067,04/26/2016,102,22,0.366667,501
16353,6962181067,04/26/2016,113,30,0.5,665
16354,6962181067,04/26/2016,125,30,0.5,832
16355,6962181067,04/26/2016,294,137,2.283333,5110
16356,6962181067,04/26/2016,63,2,0.033333,22
16357,6962181067,04/26/2016,61,4,0.066667,58
16358,6962181067,04/26/2016,82,16,0.266667,323
16359,6962181067,04/26/2016,81,16,0.266667,251
16360,6962181067,04/26/2016,72,9,0.15,161
16361,6962181067,04/26/2016,107,24,0.4,857
16362,6962181067,04/26/2016,86,17,0.283333,299
16363,6962181067,04/26/2016,77,13,0.216667,216
16364,6962181067,04/26/2016,54,0,0.0,0
16365,6962181067,04/26/2016,54,0,0.0,0
16366,6962181067,04/26/2016,54,0,0.0,0
16367,6962181067,04/27/2016,54,0,0.0,0
16368,6962181067,04/27/2016,54,0,0.0,0
16369,6962181067,04/27/2016,54,0,0.0,0
16370,6962181067,04/27/2016,55,1,0.016667,8
16371,6962181067,04/27/2016,54,0,0.0,0
16372,6962181067,04/27/2016,54,0,0.0,0
16373,6962181067,04/27/2016,61,4,0.066667,77
16374,6962181067,04/27/2016,115,32,0.533333,660
16375,6962181067,04/27/2016,100,23,0.383333,588
16376,6962181067,04/27/2016,81,15,0.25,259
16377,6962181067,04/27/2016,93,21,0.35,441
16378,6962181067,04/27/2016,209,83,1.383333,3081
16379,6962181067,04/27/2016,87,15,0.25,371
16380,6962181067,04/27/2016,58,2,0.033333,23
16381,6962181067,04/27/2016,62,4,0.066667,71
16382,6962181067,04/27/2016,56,0,0.0,0
16383,6962181067,04/27/2016,120,33,0.55,816
16384,6962181067,04/27/2016,109,28,0.466667,620
16385,6962181067,04/27/2016,135,36,0.6,799
